post_id,influencer_id,post_datetime,content_type,post_format,follower_count,authority_log,verified,account_age_years,early_window_mins,early_likes,early_comments,early_shares,early_total_engagement,early_engagement_velocity,early_comment_share_ratio,persuasive_power_index,reach,impressions,impressions_per_reach,exposure_persistence_hours,reach_growth_rate,algorithmic_amplification_index,very_high_reach,total_likes,total_comments,total_shares,link_clicks,saves,profile_visits,click_through_rate,save_rate,engagement_success_index,low_effort_engagement,high_effort_engagement
6919,74,2025-05-10 00:00:00,promotional,image,142151,11.86464515,0,0.56,60,90,2,4,96,1.6,0.6,-0.22966658,20522,24125,1.176,6.22,0.114,0.322809854,0,1057,4,0,6,1,6,0.000292,0.000049,1.348943054,1057,13
6920,355,2024-12-24 00:00:00,informational,image,29173,10.2809989,0,0.88,60,68,0,1,69,1.15,0.5,-0.614572703,14563,27865,1.913,6.1,0.078,0.348276702,0,68,5,0,0,0,1,0,0,-0.598162216,68,1
6921,727,2025-07-17 00:00:00,experiential,image,30286,10.31844084,0,1.33,60,24,18,3,45,0.75,4.75,-0.073670917,14119,15073,1.068,6.55,0.203,0.038664817,0,24,1,1,0,0,0,0,0,-0.807960728,24,0
6922,497,2025-11-23 00:00:00,experiential,image,10538,9.262743051,0,9.97,60,93,2,14,109,1.816666667,0.2,0.228325805,6125,9067,1.48,6.52,0.205,-0.418912806,0,93,4,7,1,0,1,0.000163,0,-0.188300109,93,2
6923,328,2024-03-25 00:00:00,experiential,video,65622,11.09166628,0,3.26,60,34,8,4,46,0.766666667,1.8,-0.391823201,12364,15154,1.226,6.4,0.122,-0.011972409,0,91,0,1,3,4,2,0.000243,0.000324,1.313218712,91,9
6924,535,2024-09-01 00:00:00,informational,carousel,15493,9.648143588,0,3.89,60,140,2,4,146,2.433333333,0.6,0.149495968,5355,9160,1.711,7.4,0.09,-0.254144513,0,140,30,3,1,0,0,0.000187,0,-0.398098621,140,1
6925,580,2024-08-21 00:00:00,informational,video,93317,11.44375758,0,3.01,60,77,1,1,79,1.316666667,1,-0.502572538,4860,9516,1.958,6.26,0.138,-0.465795341,0,457,9,0,0,1,0,0,0.000206,-0.390664234,457,1
6926,447,2024-04-20 00:00:00,informational,carousel,42899,10.66660379,0,11.43,60,50,38,6,94,1.566666667,5.571428571,1.12908451,52601,67515,1.284,5.76,0.227,1.017169423,1,68,5,0,1,0,0,0.000019,0,-0.398098621,68,1
6927,373,2025-08-14 00:00:00,informational,image,126899,11.75114677,1,11.73,60,74,23,19,116,1.933333333,1.2,1.220634371,48676,93633,1.924,6.82,0.282,1.455011589,0,278,1,0,1,1,10,0.000021,0.000021,0.744981478,278,12
6928,362,2025-07-08 00:00:00,informational,image,137687,11.83273827,1,8.15,60,55,13,4,72,1.2,2.8,-0.013820402,22021,44048,2,6.82,0.169,0.856915598,0,727,5,1,0,12,1,0,0.000545,0.946018303,727,13
6929,93,2024-12-19 00:00:00,experiential,video,14734,9.597913027,0,8.5,60,93,13,8,114,1.9,1.555555556,0.448440188,5361,14766,2.754,6.18,0.23,-0.158151594,0,93,1,1,0,0,1,0,0,-0.598162216,93,1
6930,321,2025-01-27 00:00:00,promotional,carousel,32761,10.39699406,0,6.18,60,23,9,3,35,0.583333333,2.5,-0.475012319,5764,11899,2.064,6.89,0.12,-0.163599937,0,23,2,2,1,2,1,0.000173,0.000347,0.473099185,23,4
6931,324,2024-02-13 00:00:00,experiential,video,240960,12.39238622,1,2.5,60,369,5,1,375,6.25,3,1.886740368,387301,483325,1.248,3.39,0.328,1.896705461,1,2845,3,2,3,3,6,0.000008,0.000008,1.435335358,2845,12
6932,384,2025-02-09 00:00:00,promotional,image,17575,9.774232717,0,9.76,60,61,0,8,69,1.15,0.111111111,-0.362985617,18729,24015,1.282,6.02,0.242,0.261263466,0,61,13,1,0,1,1,0,0.000053,-0.180865722,61,2
6933,575,2025-07-31 00:00:00,promotional,image,68146,11.12940774,1,5.21,60,79,1,9,89,1.483333333,0.2,-0.13921193,3811,9937,2.607,5.85,0.165,-0.541791224,0,84,11,0,1,2,0,0.000262,0.000525,0.263300673,84,3
6934,736,2025-02-22 00:00:00,experiential,image,47696,10.77260282,0,1.34,60,52,10,4,66,1.1,2.2,-0.167822872,7969,7969,1,6.32,0.283,-0.500317735,0,65,1,1,1,5,3,0.000125,0.000627,1.10019419,65,9
6935,737,2024-07-12 00:00:00,informational,image,38408,10.55602105,1,5.13,60,82,2,2,86,1.433333333,1,-0.377381115,15155,22114,1.459,7.13,0.218,0.408164735,0,90,5,0,0,3,4,0,0.000198,0.513769318,90,7
6936,346,2025-05-02 00:00:00,informational,video,37498,10.53204288,0,10.34,60,81,2,0,83,1.383333333,3,-0.472012892,13571,30504,2.248,5.08,0.102,0.164101727,0,81,1,3,0,0,0,0,0,-0.807960728,81,0
6937,103,2024-09-20 00:00:00,promotional,image,21105,9.957265258,0,7.17,60,67,6,1,74,1.233333333,3.5,-0.35965052,11349,15202,1.34,6.78,0.136,0.05563235,0,67,11,0,1,0,0,0.000088,0,-0.398098621,67,1
6938,215,2025-02-01 00:00:00,informational,carousel,21693,9.984744907,0,6.52,60,24,11,10,45,0.75,1.090909091,-0.075257414,4638,8384,1.808,7.63,0.162,-0.287253296,0,24,1,1,0,0,0,0,0,-0.807960728,24,0
6939,192,2024-12-21 00:00:00,experiential,carousel,70010,11.15639337,1,8.13,60,24,2,6,32,0.533333333,0.428571429,-0.643112618,2470,5395,2.184,6.46,0.216,-0.87915613,0,138,9,0,6,3,0,0.002429,0.001215,1.177260662,138,9
6940,672,2024-10-05 00:00:00,experiential,carousel,3739,8.226573475,0,5.19,60,76,8,0,84,1.4,9,-0.247423713,5837,10180,1.744,6.99,0.102,-0.251494263,0,76,8,4,0,1,0,0,0.000171,-0.390664234,76,1
6941,719,2025-06-08 00:00:00,promotional,carousel,20669,9.936390272,1,1.39,60,144,14,1,159,2.65,7.5,0.57426705,7677,10305,1.342,6.8,0.316,-0.247405646,0,144,1,2,0,0,0,0,0,-0.807960728,144,0
6942,781,2025-10-07 00:00:00,experiential,image,35515,10.47771042,1,8.63,60,26,9,1,36,0.6,5,-0.539311093,8474,13824,1.631,5.89,0.112,-0.235272859,0,78,2,0,3,0,4,0.000354,0,0.498900545,78,7
6943,194,2024-01-04 00:00:00,promotional,carousel,8555,9.054271186,0,6.94,60,28,3,5,36,0.6,0.666666667,-0.612552972,5989,7250,1.211,7.46,0.121,-0.381394588,0,28,2,0,2,0,1,0.000334,0,0.051453854,28,3
6944,380,2025-11-12 00:00:00,informational,image,13249,9.491677357,0,10.37,60,19,15,2,36,0.6,5.333333333,-0.286364152,16827,30072,1.787,7.32,0.085,0.663441612,0,19,1,0,0,0,0,0,0,-0.807960728,19,0
6945,403,2025-01-08 00:00:00,informational,carousel,29889,10.3052458,0,9.05,60,62,6,4,72,1.2,1.4,-0.266993985,24836,32755,1.319,6.52,0.183,0.609748467,0,62,1,3,1,2,0,0.00004,0.000081,0.263300673,62,3
6946,664,2025-05-26 00:00:00,experiential,image,17267,9.756552444,0,2.84,60,42,5,3,50,0.833333333,1.5,-0.505934173,8958,14561,1.625,6.9,0.173,0.020469684,0,42,9,5,0,1,0,0,0.000112,-0.390664234,42,1
6947,749,2025-09-16 00:00:00,promotional,image,16131,9.688498165,0,11.76,60,12,1,0,13,0.216666667,2,-1.039008115,5570,6174,1.108,6.51,0.076,-0.680286724,0,12,2,0,3,0,0,0.000539,0,0.011763486,12,3
6948,600,2024-12-06 00:00:00,experiential,image,43360,10.67729264,0,11.49,60,14,3,6,23,0.383333333,0.571428571,-0.675194222,6622,6622,1,6.8,0.212,-0.546741168,0,102,5,1,0,0,0,0,0,-0.807960728,102,0
6949,11,2025-09-01 00:00:00,promotional,image,18706,9.836599607,1,11.17,60,31,6,1,38,0.633333333,3.5,-0.632647555,5993,11152,1.861,7.44,0.158,-0.100045383,0,31,12,0,1,0,0,0.000167,0,-0.398098621,31,1
6950,187,2024-05-09 00:00:00,promotional,carousel,47726,10.7732316,0,6.62,60,54,17,4,75,1.25,3.6,0.153599969,5345,7074,1.323,5.51,0.201,-0.825365908,0,54,1,2,0,2,2,0,0.000374,0.18596134,54,4
6951,726,2024-04-26 00:00:00,promotional,carousel,24736,10.11601495,0,11.4,60,19,17,2,38,0.633333333,6,-0.198862341,4096,7755,1.893,6.56,0.146,-0.560737874,0,19,3,0,1,1,0,0.000244,0.000244,0.019197873,19,2
6952,15,2025-04-24 00:00:00,experiential,video,5298,8.57508467,0,5.55,60,18,6,1,25,0.416666667,3.5,-0.731229817,3393,3980,1.173,7.06,0.043,-0.925096562,0,18,2,2,0,0,0,0,0,-0.807960728,18,0
6953,778,2025-09-27 00:00:00,experiential,video,23213,10.05246775,0,6.38,60,174,4,1,179,2.983333333,2.5,0.364255523,6978,9146,1.311,6.29,0.192,-0.443816521,0,174,5,1,0,1,0,0,0.000143,-0.390664234,174,1
6954,297,2025-10-13 00:00:00,informational,video,73101,11.19959733,0,11.82,60,18,13,10,41,0.683333333,1.272727273,-0.033255109,6234,10250,1.644,7.19,0.213,-0.201033329,0,622,3,4,1,0,1,0.00016,0,-0.188300109,622,2
6955,411,2025-04-14 00:00:00,promotional,image,60574,11.01162104,1,1.41,60,49,10,1,60,1,5.5,-0.321145415,9184,13742,1.496,6.29,0.141,-0.141134489,0,164,9,3,1,2,0,0.000109,0.000218,0.263300673,164,3
6956,585,2025-01-18 00:00:00,promotional,video,35663,10.48186902,0,6.08,60,41,9,0,50,0.833333333,10,-0.469086591,3750,4779,1.274,8.2,0.073,-0.586771758,0,52,3,4,1,0,0,0.000267,0,-0.398098621,52,1
6957,52,2024-08-29 00:00:00,experiential,video,20230,9.91492193,0,7,60,117,26,2,145,2.416666667,9,0.938054405,16368,27295,1.668,5.21,0.091,0.135951748,0,117,7,1,1,0,0,0.000061,0,-0.398098621,117,1
6958,640,2025-12-16 00:00:00,informational,video,8143,9.004913941,0,0.95,60,5,10,7,22,0.366666667,1.375,-0.393662878,12141,18039,1.486,7.48,0.105,0.311417322,0,5,16,0,0,0,0,0,0,-0.807960728,5,0
6959,28,2024-08-21 00:00:00,informational,carousel,43291,10.67570004,0,3.4,60,102,7,4,113,1.883333333,1.6,0.080086959,14081,17766,1.262,6.94,0.215,0.219275589,0,102,2,0,0,0,9,0,0,-0.111025157,102,9
6960,577,2025-06-27 00:00:00,promotional,video,37632,10.53561003,1,8.29,60,254,33,13,300,5,2.428571429,2.761983023,63625,63625,1,5.78,0.307,1.017523868,1,254,1,0,0,1,1,0,0.000016,-0.180865722,254,2
6961,17,2025-01-23 00:00:00,informational,image,10799,9.287208816,0,11.35,60,55,11,1,67,1.116666667,6,-0.231895003,4783,4783,1,6.99,0.134,-0.765490535,0,55,7,1,0,0,0,0,0,-0.807960728,55,0
6962,351,2025-03-20 00:00:00,promotional,carousel,40575,10.61090739,0,8.48,60,114,10,0,124,2.066666667,11,0.128241635,12969,15581,1.201,5.69,0.139,-0.145192937,0,114,1,3,0,2,1,0,0.000154,0.063237078,114,3
6963,428,2024-10-14 00:00:00,experiential,carousel,59045,10.98605514,0,7.08,60,187,17,4,208,3.466666667,3.6,1.162172348,38087,53666,1.409,5.4,0.224,0.73685646,0,241,5,0,3,0,0,0.000079,0,0.011763486,241,3
6964,650,2025-12-05 00:00:00,experiential,carousel,59647,10.99619913,0,9.59,60,82,2,3,87,1.45,0.75,-0.333856851,7307,10676,1.461,6.58,0.208,-0.275906279,0,89,7,0,0,1,2,0,0.000137,-0.05814146,89,3
6965,229,2025-02-21 00:00:00,promotional,video,14541,9.584727525,0,5.82,60,32,6,4,42,0.7,1.4,-0.494491514,3505,3548,1.012,7.64,0.128,-0.880750123,0,32,0,1,0,0,0,0,0,-0.807960728,32,0
6966,766,2025-11-15 00:00:00,informational,image,14718,9.596826513,0,6.48,60,41,15,1,57,0.95,8,-0.163056894,6588,13487,2.047,8.13,0.137,0.164657597,0,41,3,3,0,1,0,0,0.000152,-0.390664234,41,1
6967,210,2024-01-06 00:00:00,experiential,image,1401049,14.1527318,1,2.24,60,211,5,15,231,3.85,0.375,1.2979264,1174098,1174098,1,3.37,0.41,2.627708636,1,305669,0,0,69,10,58,0.000059,0.000009,4.381978564,305669,137
6968,431,2025-02-22 00:00:00,promotional,image,9106,9.116688816,0,4.14,60,25,23,2,50,0.833333333,8,0.109142598,5162,11872,2.3,6.07,0.239,-0.344966107,0,25,1,0,0,0,0,0,0,-0.807960728,25,0
6969,294,2025-06-07 00:00:00,experiential,video,69536,11.14959988,1,6.31,60,5,20,5,30,0.5,3.5,-0.043202348,10964,17345,1.582,5.98,0.158,-0.032400862,0,103,7,1,6,2,1,0.000547,0.000182,1.213865481,103,9
6970,743,2025-06-27 00:00:00,promotional,image,15918,9.675205823,0,5.16,60,24,7,4,35,0.583333333,1.6,-0.511406616,1459,2937,2.013,5.73,0.174,-1.513576504,0,24,3,3,0,2,0,0,0.001371,-0.146561434,24,2
6971,753,2025-10-22 00:00:00,promotional,video,11205,9.324115386,1,1.91,60,68,1,1,70,1.166666667,1,-0.570821797,5855,13636,2.329,6.51,0.086,-0.141916499,0,68,0,1,5,0,1,0.000854,0,0.461315961,68,6
6972,582,2024-01-04 00:00:00,informational,carousel,19628,9.884712397,0,5.72,60,59,2,4,65,1.083333333,0.6,-0.46474736,8398,15196,1.809,5.51,0.125,-0.260553389,0,59,2,2,2,0,0,0.000238,0,-0.158344658,59,2
6973,104,2024-01-01 00:00:00,informational,carousel,13329,9.497697392,0,6.96,60,11,6,1,18,0.3,3.5,-0.784312574,3780,5623,1.488,7.35,0.153,-0.631884932,0,11,0,0,1,0,1,0.000265,0,-0.188300109,11,2
6974,204,2024-12-10 00:00:00,experiential,image,85289,11.35380077,1,7,60,45,7,12,64,1.066666667,0.615384615,-0.00396424,5856,6529,1.115,6.74,0.274,-0.589784631,0,96,2,1,2,0,0,0.000342,0,-0.158344658,96,2
6975,53,2024-01-22 00:00:00,experiential,image,15109,9.623045872,0,8.42,60,7,3,4,14,0.233333333,0.8,-0.815325505,4758,9827,2.065,7.78,0.165,-0.146938125,0,7,1,0,0,0,0,0,0,-0.807960728,7,0
6976,375,2025-12-12 00:00:00,experiential,carousel,256064,12.45318269,1,5.36,60,88,30,8,126,2.1,3.444444444,1.154289329,76351,85223,1.116,6.54,0.28,1.394423749,1,1413,0,1,14,0,3,0.000183,0,1.212922707,1413,17
6977,54,2024-06-11 00:00:00,promotional,video,54813,10.91168267,1,10.54,60,44,14,4,62,1.033333333,3,-0.053485257,7009,11636,1.66,5.13,0.189,-0.556228213,0,87,9,2,1,0,0,0.000143,0,-0.398098621,87,1
6978,276,2024-12-11 00:00:00,informational,carousel,47198,10.7621068,0,8.5,60,44,5,2,51,0.85,2,-0.534291935,5730,12320,2.15,6.61,0.156,-0.195845804,0,44,4,0,0,1,0,0,0.000175,-0.390664234,44,1
6979,335,2024-02-14 00:00:00,experiential,carousel,78836,11.27512502,0,4.55,60,265,17,2,284,4.733333333,6,1.666617398,55815,120185,2.153,6.72,0.278,1.622432456,1,265,4,0,3,0,3,0.000054,0,0.43136051,265,6
6980,31,2025-01-16 00:00:00,informational,image,16290,9.698306702,0,10.18,60,49,18,0,67,1.116666667,19,-0.014662433,19057,21423,1.124,6.27,0.138,0.247330672,0,49,3,1,0,1,0,0,0.000052,-0.390664234,49,1
6981,135,2024-10-04 00:00:00,informational,image,11856,9.380589348,0,10.16,60,12,17,1,30,0.5,9,-0.295469361,8072,17610,2.182,6.44,0.138,0.049441032,0,12,3,0,0,1,0,0,0.000124,-0.390664234,12,1
6982,58,2024-02-02 00:00:00,experiential,video,21824,9.990765561,0,5.81,60,70,1,1,72,1.2,1,-0.555655295,6344,11228,1.77,7.59,0.115,-0.062204937,0,70,3,2,0,0,0,0,0,-0.807960728,70,0
6983,105,2024-09-01 00:00:00,promotional,video,25304,10.13871776,1,6.95,60,51,20,6,77,1.283333333,3,0.34915146,2913,4321,1.483,7.47,0.128,-0.816976495,0,51,5,3,1,0,0,0.000343,0,-0.398098621,51,1
6984,266,2024-10-12 00:00:00,informational,image,8537,9.052164937,0,6.52,60,19,0,5,24,0.4,0.166666667,-0.812054947,7354,14810,2.014,6.68,0.055,-0.031251922,0,19,2,1,1,0,0,0.000136,0,-0.398098621,19,1
6985,522,2025-12-23 00:00:00,experiential,video,51193,10.84335808,0,0.62,60,66,28,4,98,1.633333333,5.8,0.725858943,14662,20292,1.384,4.69,0.156,-0.211795789,0,96,1,0,1,0,0,0.000068,0,-0.398098621,96,1
6986,496,2024-05-31 00:00:00,experiential,carousel,50966,10.83891402,1,4.06,60,175,15,2,192,3.2,5.333333333,0.896622999,15492,22272,1.438,6.93,0.169,0.376838982,0,175,2,1,1,1,0,0.000065,0.000065,0.019197873,175,2
6987,253,2025-02-01 00:00:00,informational,image,248241,12.42215533,1,0.81,60,17,15,11,43,0.716666667,1.333333333,0.090187715,14841,20167,1.359,5.73,0.149,0.049054668,0,3259,1,1,9,1,0,0.000606,0.000067,0.970868213,3259,10
6988,295,2025-12-21 00:00:00,experiential,carousel,42490,10.65702403,0,11.62,60,4,1,1,6,0.1,1,-1.056149859,10282,23400,2.276,6.57,0.052,0.297803026,0,31,6,0,0,0,1,0,0,-0.598162216,31,1
6989,668,2025-08-01 00:00:00,promotional,video,133785,11.80398931,1,6.16,60,35,12,12,59,0.983333333,1,0.138957779,24363,49964,2.051,5.76,0.232,0.726029068,0,499,0,1,4,1,0,0.000164,0.000041,0.561006107,499,5
6990,158,2025-12-26 00:00:00,experiential,carousel,47755,10.77383905,0,1.43,60,59,8,7,74,1.233333333,1.125,-0.071669137,29354,42357,1.443,5.52,0.136,0.57620979,0,127,2,0,1,0,2,0.000034,0,-0.065575847,127,3
6991,549,2025-12-07 00:00:00,informational,image,43094,10.67113906,1,4.02,60,49,22,11,82,1.366666667,1.916666667,0.639108085,6750,11961,1.772,6.94,0.102,-0.135837138,0,56,3,0,1,2,1,0.000148,0.000296,0.473099185,56,4
6992,631,2024-12-23 00:00:00,experiential,image,5473,8.607582191,0,6.12,60,27,1,1,29,0.483333333,1,-0.881735087,12395,29784,2.403,6.27,0.036,0.421270856,0,27,1,0,0,0,0,0,0,-0.807960728,27,0
6993,67,2025-05-23 00:00:00,experiential,image,27667,10.22799565,0,6.88,60,27,11,3,41,0.683333333,3,-0.357177504,3583,7783,2.172,6.44,0.088,-0.59409325,0,27,1,0,0,1,1,0,0.000279,-0.180865722,27,2
6994,754,2024-03-21 00:00:00,informational,image,85275,11.35363661,0,10.72,60,145,2,6,153,2.55,0.428571429,0.27446075,13059,28675,2.196,6.35,0.188,0.41427429,0,145,5,0,12,1,1,0.000919,0.000077,1.335804297,145,14
6995,299,2024-11-18 00:00:00,informational,image,67028,11.11286572,1,7.8,60,81,2,4,87,1.45,0.6,-0.297915839,8479,17062,2.012,3.91,0.156,-0.620866608,0,133,4,0,1,1,1,0.000118,0.000118,0.228996385,133,3
6996,463,2025-08-13 00:00:00,informational,carousel,14769,9.600285668,0,7.52,60,102,8,0,110,1.833333333,9,-0.050259188,8074,8074,1,5.87,0.168,-0.589446944,0,102,5,0,1,1,0,0.000124,0.000124,0.019197873,102,2
6997,725,2025-01-03 00:00:00,informational,image,35273,10.47087308,1,9.79,60,6,4,3,13,0.216666667,1.25,-0.822682114,16022,42472,2.651,5.5,0.077,0.520572831,0,27,0,1,3,0,2,0.000187,0,0.34428626,27,5
6998,101,2025-05-27 00:00:00,informational,carousel,7220,8.884610232,0,7.89,60,28,12,0,40,0.666666667,13,-0.436416137,6128,8139,1.328,6.32,0.07,-0.531414637,0,28,3,0,0,0,1,0,0,-0.598162216,28,1
6999,56,2025-06-28 00:00:00,experiential,video,75454,11.23127848,0,9.25,60,96,19,16,131,2.183333333,1.176470588,1.08188948,35246,42501,1.206,6.84,0.235,0.894211541,0,156,6,3,0,0,0,0,0,-0.807960728,156,0
7000,332,2024-07-04 00:00:00,experiential,image,12122,9.402777263,0,9.11,60,11,2,3,16,0.266666667,0.75,-0.87226767,2671,4633,1.735,6.15,0.106,-1.045502275,0,11,7,0,1,0,0,0.000374,0,-0.398098621,11,1
7001,751,2025-10-01 00:00:00,promotional,video,11811,9.37678658,0,4.61,60,40,0,5,45,0.75,0.166666667,-0.652806677,4090,6859,1.677,5.69,0.079,-0.836962981,0,40,1,2,0,0,0,0,0,-0.807960728,40,0
7002,393,2024-12-01 00:00:00,experiential,carousel,7941,8.979794491,0,8.59,60,58,17,5,80,1.333333333,3,0.227457236,3924,8448,2.153,5.36,0.031,-0.774601671,0,58,1,1,1,0,0,0.000255,0,-0.398098621,58,1
7003,743,2024-06-02 00:00:00,promotional,video,15918,9.675205823,0,5.16,60,158,1,11,170,2.833333333,0.166666667,0.546913423,8577,19278,2.248,7.83,0.229,0.387215168,0,158,2,1,0,0,0,0,0,-0.807960728,158,0
7004,381,2025-09-23 00:00:00,experiential,image,12839,9.460242693,0,3.86,60,122,6,3,131,2.183333333,1.75,0.14447681,5558,9386,1.689,6.23,0.061,-0.468706242,0,122,3,0,0,1,0,0,0.00018,-0.390664234,122,1
7005,92,2024-11-01 00:00:00,informational,carousel,78327,11.26864765,1,5.25,60,158,13,10,181,3.016666667,1.272727273,1.028400027,20790,33565,1.614,7.15,0.273,0.728534,0,624,4,0,0,0,2,0,0,-0.475437954,624,2
7006,791,2025-07-01 00:00:00,experiential,image,45689,10.72961285,0,10.19,60,205,15,6,226,3.766666667,2.285714286,1.298217581,17699,27864,1.574,5.83,0.193,0.307785262,0,205,2,0,0,0,0,0,0,-0.807960728,205,0
7007,447,2025-02-04 00:00:00,promotional,video,42899,10.66660379,0,11.43,60,4,3,2,9,0.15,1.333333333,-0.925123785,21584,49070,2.273,5.3,0.12,0.593749205,0,67,4,0,1,5,3,0.000046,0.000232,1.10019419,67,9
7008,109,2024-10-05 00:00:00,informational,video,38467,10.55755601,0,3.6,60,9,5,0,14,0.233333333,6,-0.886754245,15851,16061,1.013,5.87,0.16,-0.049794266,0,66,4,0,2,4,2,0.000126,0.000252,1.143110568,66,8
7009,317,2025-08-14 00:00:00,informational,image,58803,10.98194815,0,5.92,60,39,16,2,57,0.95,5.666666667,-0.090948227,2066,2761,1.336,6.51,0.142,-1.344394488,0,91,0,1,2,1,1,0.000968,0.000484,0.468750347,91,4
7010,168,2025-03-02 00:00:00,informational,image,198153,12.19679474,0,8.05,60,26,4,3,33,0.55,1.25,-0.671017094,4375,5922,1.354,6.07,0.135,-0.839145574,0,203,3,0,27,5,2,0.006171,0.001143,2.57361045,203,34
7011,435,2024-10-12 00:00:00,experiential,carousel,133567,11.8023585,1,10.76,60,117,3,5,125,2.083333333,0.666666667,0.062356365,8204,15945,1.944,5.45,0.177,-0.243539682,0,338,5,2,15,2,6,0.001828,0.000244,2.081865878,338,23
7012,442,2024-03-21 00:00:00,informational,carousel,28776,10.26729699,0,6.39,60,187,22,5,214,3.566666667,3.833333333,1.42445114,11339,24840,2.191,6.73,0.158,0.380282606,0,187,5,0,2,0,3,0.000176,0,0.261252366,187,5
7013,218,2025-10-15 00:00:00,informational,video,23463,10.06317999,0,8.81,60,7,13,1,21,0.35,7,-0.508389239,21415,30307,1.415,6.95,0.087,0.625623128,0,7,0,0,4,0,1,0.000187,0,0.353508125,7,5
7014,222,2024-01-26 00:00:00,informational,image,4595,8.432724035,0,1.44,60,18,4,1,23,0.383333333,2.5,-0.818731629,5014,11441,2.282,5.29,0,-0.556834516,0,18,4,2,0,0,0,0,0,-0.807960728,18,0
7015,673,2025-09-22 00:00:00,experiential,image,21106,9.957312639,0,10.02,60,51,1,5,57,0.95,0.333333333,-0.525640011,2669,3184,1.193,7.34,0.187,-1.0502071,0,51,9,0,1,3,2,0.000375,0.001124,0.76901714,51,6
7016,528,2024-09-19 00:00:00,experiential,image,31197,10.34807722,0,1.89,60,9,5,7,21,0.35,0.75,-0.582084402,6604,6624,1.003,5.52,0.073,-0.828054641,0,38,7,1,0,3,0,0,0.000454,0.026632259,38,3
7017,278,2025-04-11 00:00:00,experiential,video,16314,9.699778914,0,4.14,60,100,2,7,109,1.816666667,0.375,-0.023261281,16491,22086,1.339,5.09,0.04,-0.033946143,0,100,3,1,0,0,2,0,0,-0.475437954,100,2
7018,569,2025-11-04 00:00:00,experiential,image,4579,8.429235913,0,2.28,60,38,1,4,43,0.716666667,0.4,-0.667746536,10960,17514,1.598,4.84,0.044,-0.305441382,0,38,5,2,0,0,1,0,0,-0.598162216,38,1
7019,574,2024-04-20 00:00:00,experiential,image,23882,10.08088032,0,1.32,60,25,3,3,31,0.516666667,1,-0.722351251,8155,13715,1.682,6.94,0.062,-0.022428652,0,39,4,2,0,0,0,0,0,-0.807960728,39,0
7020,466,2025-02-17 00:00:00,informational,video,23838,10.07903623,1,6.44,60,72,8,0,80,1.333333333,9,-0.277756717,13877,29615,2.134,7.08,0.078,0.590119082,0,72,6,0,0,0,2,0,0,-0.475437954,72,2
7021,754,2025-07-12 00:00:00,experiential,video,85275,11.35363661,0,10.72,60,179,3,15,197,3.283333333,0.25,0.967760557,61248,133616,2.182,6.6,0.24,1.680615755,1,187,3,0,1,4,1,0.000016,0.000065,0.780632343,187,6
7022,602,2025-07-07 00:00:00,informational,carousel,11823,9.377802066,0,10.72,60,50,6,3,59,0.983333333,1.75,-0.40151726,7927,11343,1.431,6.17,0.066,-0.312504708,0,50,2,0,0,1,0,0,0.000126,-0.390664234,50,1
7023,584,2025-01-18 00:00:00,experiential,video,287993,12.57069145,1,2.12,60,124,1,2,127,2.116666667,0.666666667,-0.102635479,8379,10964,1.309,4.28,0.394,-0.806209752,0,258,9,0,9,6,7,0.001074,0.000716,2.35446662,258,22
7024,30,2025-04-01 00:00:00,experiential,video,22210,10.00829792,0,5.8,60,45,1,9,55,0.916666667,0.2,-0.397042463,6605,12582,1.905,7.01,0.156,-0.089062994,0,45,0,0,0,0,1,0,0,-0.598162216,45,1
7025,359,2025-07-06 00:00:00,informational,image,41057,10.62271662,0,10.52,60,70,5,5,80,1.333333333,1,-0.20655462,24402,30405,1.246,5.74,0.196,0.387940578,0,70,0,0,2,0,1,0.000082,0,0.051453854,70,3
7026,288,2025-09-05 00:00:00,informational,video,53547,10.88831505,0,2.25,60,140,5,6,151,2.516666667,0.857142857,0.367797212,13454,17600,1.308,7.12,0.077,0.24143267,0,140,4,2,0,0,2,0,0,-0.475437954,140,2
7027,86,2025-07-10 00:00:00,informational,video,18002,9.798238142,0,4.74,60,182,12,2,196,3.266666667,4.333333333,0.818453039,10856,14626,1.347,6.1,0.081,-0.119227434,0,182,4,1,0,0,1,0,0,-0.598162216,182,1
7028,234,2024-09-15 00:00:00,informational,video,15497,9.648401736,0,6.39,60,225,3,8,236,3.933333333,0.444444444,1.011920259,5852,8073,1.38,6.24,0.127,-0.560284433,0,225,1,0,0,0,1,0,0,-0.598162216,225,1
